"","x"
"112658",1
"112659",0
"112660",0
"112661",0
"112662",0
"112663",0
"112664",0
"112665",0
"112666",0
"112667",0
"112668",0
"112669",0
"112670",0
"112671",0
"112672",0
"112673",0
"112674",0
"112675",0
"112676",0
"112677",0
"112678",0
"112679",0
"112680",0
"112681",5.10586956778126e-154
"112682",1
"112683",5.08208349871169e-30
"112684",1.10482461851544e-07
"112685",3.24838500640213e-77
"112686",4.03954948853106e-10
"112687",1
"112688",1
"112689",9.55984815344429e-89
"112690",2.84879678118645e-37
"112691",1.52859041270814e-13
"112692",1
"112693",2.05561521662236e-87
"112694",1.5385195007379e-131
"112695",1.64279922193465e-52
"112696",1
"112697",1
"112698",1
"112699",0
"112700",0
"112701",0
"112702",0
"112703",0
"112704",0
"112705",0
"112706",0
"112707",0
"112708",0
"112709",0
"112710",0
"112711",0
"112712",0
"112713",0
"112714",0
"112715",0
"112716",0
"112717",0
"112718",6.50160011403454e-82
"112719",4.45125523153288e-76
"112720",1.46822213028527e-133
"112721",3.60048210093463e-17
"112722",2.56401769687469e-28
"112723",2.72113795722836e-05
"112724",1
"112725",7.98869165364522e-06
"112726",3.97101804215293e-61
"112727",1
"112728",0.000213080437890594
"112729",3.75758980562805e-67
"112730",1.87611691130909e-111
"112731",1.14505568837807e-68
"112732",7.05943886461012e-37
"112733",5.75632490392663e-07
"112734",0.000413683287064792
"112735",2.03321429695808e-23
"112736",1
"112737",1
"112738",1
"112739",0
"112740",0
"112741",0
"112742",0
"112743",0
"112744",0
"112745",0
"112746",0
"112747",0
"112748",0
"112749",0
"112750",0
"112751",0
"112752",0
"112753",0
"112754",0
"112755",0
"112756",0
"112757",0
"112758",3.11511417337184e-313
"112759",4.42020856005236e-309
"112760",0
"112761",9.03361426203807e-18
"112762",3.40096921817262e-34
"112763",0.00309832046145838
"112764",1
"112765",1.74484026310131e-47
"112766",3.93795226898266e-63
"112767",1
"112768",2.77684725470602e-18
"112769",5.93032989299489e-103
"112770",2.0799950512056e-105
"112771",1.47691972893575e-42
"112772",1
"112773",1
"112774",5.77438421113644e-08
"112775",1.01227132108021e-25
"112776",0
"112777",0
"112778",0
"112779",0
"112780",4.4478310429303e-211
"112781",0
"112782",0
"112783",5.16776679398422e-300
"112784",1.00925402975504e-289
"112785",2.19297206205658e-16
"112786",1.89376757760196e-26
"112787",4.86606658043647e-13
"112788",0.0689080029317951
"112789",0
"112790",0
"112791",0
"112792",0
"112793",4.4478310429303e-211
"112794",0
"112795",0
"112796",5.16776679398422e-300
"112797",1.00925402975504e-289
"112798",2.19297206205658e-16
"112799",1.89376757760196e-26
"112800",4.86606658043647e-13
"112801",0.0689080029317951
"112802",0
"112803",0
"112804",0
"112805",0
"112806",0
"112807",0
"112808",0
"112809",0
"112810",0
"112811",8.57408358703793e-79
"112812",3.24775389829909e-71
"112813",1
"112814",1
"112815",0
"112816",0
"112817",0
"112818",0
"112819",1.83021784386932e-292
"112820",0
"112821",0
"112822",0
"112823",1
"112824",1.1652051384341e-74
"112825",2.56595200122447e-29
"112826",1
"112827",0.196084469237081
"112828",0
"112829",0
"112830",0
"112831",0
"112832",0
"112833",0
"112834",0
"112835",0
"112836",6.89653752720591e-278
"112837",1
"112838",0.000520543154638176
"112839",3.71730910114692e-32
"112840",0.000375919130765344
"112841",0
"112842",0
"112843",0
"112844",0
"112845",0
"112846",0
"112847",0
"112848",0
"112849",0
"112850",0
"112851",2.31919517089751e-214
"112852",8.24005719370242e-264
"112853",7.57932916171782e-199
"112854",1.6783537251303e-116
"112855",2.27270659227695e-164
"112856",0
"112857",0
"112858",0
"112859",0
"112860",0
"112861",0
"112862",0
"112863",0
"112864",0
"112865",0
"112866",1
"112867",1.23790982015552e-41
"112868",1.44685584329584e-129
"112869",9.51234413210712e-35
"112870",1
"112871",1
"112872",0.0118568313401939
"112873",1
"112874",7.64234567537196e-34
"112875",3.91903214305353e-39
"112876",2.72100312337202e-33
"112877",1.09044124171418e-37
"112878",0
"112879",0
"112880",0
"112881",0
"112882",0
"112883",0
"112884",0
"112885",8.94260883173148e-127
"112886",0
"112887",0
"112888",0
"112889",1.39953462388613e-280
"112890",0
"112891",0
"112892",4.17779802877074e-158
"112893",0
"112894",0
"112895",0
"112896",0
"112897",0
"112898",1.89240540310806e-313
"112899",1.11904560455672e-62
"112900",0
"112901",0
"112902",0
"112903",1.36259464530731e-217
"112904",0
"112905",0
"112906",1.74112240516459e-223
"112907",0
"112908",0
"112909",0
"112910",0
"112911",0
"112912",0
"112913",9.36022636584225e-105
"112914",0
"112915",0
"112916",0
"112917",0
"112918",0
"112919",0
"112920",0
"112921",0
"112922",0
"112923",0
"112924",0
"112925",0
"112926",0
"112927",0
"112928",0
"112929",0
"112930",0
"112931",0
"112932",5.11043447030557e-261
"112933",1.42880131134315e-244
"112934",0
"112935",0
"112936",0
"112937",0
"112938",0
"112939",0
"112940",0
"112941",0
"112942",0
"112943",0
"112944",0
"112945",1.79760744092696e-58
"112946",0.0182503246318567
"112947",3.57196470893006e-12
"112948",7.48912919343916e-173
"112949",3.66483957550058e-74
"112950",2.60792326111954e-62
"112951",3.172232709348e-96
"112952",3.35433895871765e-53
"112953",4.26185523411725e-84
"112954",1.45661677636197e-50
"112955",3.10449440512849e-101
"112956",2.23203647906704e-73
"112957",0
"112958",0
"112959",0
"112960",0
"112961",0
"112962",0
"112963",0
"112964",2.37768549362925e-103
"112965",0
"112966",0
"112967",0
"112968",0
"112969",0
"112970",0
"112971",0
"112972",0
"112973",0
"112974",0
"112975",0
"112976",0
"112977",0
"112978",1.22029863483615e-114
"112979",0
"112980",0
"112981",0
"112982",0
"112983",0
"112984",0
"112985",0
"112986",0
"112987",0
"112988",0
"112989",0
"112990",0
"112991",0
"112992",1.16500775980187e-188
"112993",0
"112994",0
"112995",0
"112996",0
"112997",0
"112998",0
"112999",0
"113000",0
"113001",0
"113002",0
"113003",0
"113004",0
"113005",0
"113006",0
"113007",0
"113008",6.70767753383871e-306
"113009",0
"113010",0
"113011",6.87124817987437e-109
"113012",0
"113013",6.91192584218111e-171
"113014",0
"113015",0
"113016",0
"113017",0
"113018",0
"113019",0
"113020",0
"113021",0
"113022",0
"113023",0
"113024",1
"113025",4.02924319640786e-268
"113026",9.3464102871161e-89
"113027",1
"113028",5.84255056393233e-50
"113029",1
"113030",1
"113031",1
"113032",5.12422841156751e-66
"113033",4.69434197794222e-51
"113034",0.000158615941676709
"113035",0.00152667771721208
"113036",2.61650890641191e-232
"113037",0
"113038",0
"113039",0
"113040",0
"113041",0
"113042",2.27712676860897e-254
"113043",1.17246226542621e-77
"113044",9.51800324930093e-298
"113045",0
"113046",0
"113047",6.26228293459565e-175
"113048",6.79375835758215e-318
"113049",0
"113050",4.48455059829837e-299
"113051",1
"113052",1
"113053",1
"113054",2.75579888870333e-268
"113055",6.00169153232176e-231
"113056",0
"113057",4.81189227455895e-264
"113058",1.84945802208499e-196
"113059",1.49758317244281e-302
"113060",2.00937383028658e-281
"113061",1.10537665939738e-189
"113062",1.446721811516e-282
"113063",1.565118681264e-311
"113064",0
"113065",0
"113066",1.57654355376511e-238
"113067",2.61039009129153e-188
"113068",5.74722861239476e-65
"113069",1.07557649258491e-115
"113070",2.30350874678534e-253
"113071",5.10150039941046e-139
"113072",9.25629149581191e-212
"113073",2.67464583753604e-159
"113074",6.32149950804675e-181
"113075",3.31729667200168e-218
"113076",3.33193101680211e-101
"113077",3.09410569998106e-82
"113078",0.00944632574955027
"113079",1
"113080",1.51892185757128e-33
"113081",1.71907860282452e-54
"113082",1
"113083",1.68443329567269e-08
"113084",8.40567952945073e-26
"113085",2.2038000873297e-70
"113086",1
"113087",0.00243088085239093
"113088",1.54928684385955e-29
"113089",1.00046445472307e-16
"113090",1.26930661797008e-31
"113091",3.75798519633927e-43
"113092",6.60763721734396e-63
"113093",5.23189566857044e-86
"113094",1
"113095",1
"113096",1
"113097",1
"113098",1
"113099",1
"113100",1.22335758671927e-42
"113101",5.81027150933265e-64
"113102",6.13495211068365e-86
"113103",5.14964174740814e-43
"113104",9.79316954595888e-60
"113105",8.03083394045985e-84
"113106",1.9540842893099e-06
"113107",2.72789891169817e-43
"113108",8.57008634210639e-35
"113109",4.6804818545345e-28
"113110",1
"113111",1
"113112",1
"113113",2.11924630560147e-11
"113114",8.96673495569509e-31
"113115",3.59934517234048e-40
"113116",1.99983750708335e-16
"113117",0.00674555167978237
"113118",1
"113119",1
"113120",3.44979723456195e-95
"113121",6.03602823706606e-71
"113122",4.0140701357126e-46
"113123",9.95868946842777e-24
"113124",1.88047055324995e-124
"113125",2.04831482102545e-91
"113126",9.07019443717816e-61
"113127",1.30004260565848e-34
"113128",1
"113129",8.46294056114764e-10
"113130",1
"113131",1
"113132",1
"113133",1
"113134",0
"113135",0
"113136",0
"113137",0
"113138",0
"113139",0
"113140",0
"113141",0
"113142",0
"113143",0
"113144",0
"113145",0
"113146",0
"113147",0
"113148",0
"113149",0
"113150",0
"113151",0
"113152",0
"113153",6.59048323828653e-241
"113154",9.40810885435396e-246
"113155",0
"113156",2.69020621259488e-102
"113157",1
"113158",1
"113159",1.68743698247039e-27
"113160",2.57089028587739e-45
"113161",1.2239845178604e-16
"113162",0.000692882943208213
"113163",1
"113164",7.49150112490566e-47
"113165",2.26981089753893e-46
"113166",1
"113167",0.161446193688447
"113168",1.65097936644209e-61
"113169",9.7759454966119e-164
"113170",1.18683251891404e-88
"113171",1
"113172",1
"113173",1
"113174",5.35369323835741e-229
"113175",0
"113176",1.30856593653572e-254
"113177",3.77259880745996e-228
"113178",0
"113179",1.17583411430386e-240
"113180",4.61998673800775e-203
"113181",0
"113182",5.21441161050565e-304
"113183",1.96967877292803e-247
"113184",0
"113185",1.01954094309124e-267
"113186",0
"113187",7.81424289898261e-154
"113188",0
"113189",2.82161975362926e-129
"113190",5.90025451793704e-221
"113191",0
"113192",3.38370051635848e-214
"113193",4.7323056399394e-61
"113194",1.1492940302978e-67
"113195",6.8256155375304e-106
"113196",3.61430841497706e-08
"113197",5.72792285829442e-28
"113198",6.22602751477739e-06
"113199",1
"113200",1
"113201",1.55454538845674e-58
"113202",1
"113203",1
"113204",4.30315581208209e-36
"113205",1.4191919336085e-78
"113206",2.56570372776428e-71
"113207",3.84140528874148e-54
"113208",1
"113209",3.34397126304369e-09
"113210",5.1837030374086e-17
"113211",0.00060314309390407
"113212",1
"113213",1
"113214",0
"113215",0
"113216",0
"113217",0
"113218",0
"113219",0
"113220",0
"113221",0
"113222",0
"113223",0
"113224",0
"113225",0
"113226",0
"113227",0
"113228",0
"113229",0
"113230",0
"113231",0
"113232",0
"113233",6.20112580924798e-238
"113234",8.64692292537971e-220
"113235",4.04135527063284e-238
"113236",3.39622767097952e-11
"113237",2.48823255036544e-47
"113238",1
"113239",1
"113240",3.39870064839527e-15
"113241",2.44049367759003e-107
"113242",7.82715892474842e-06
"113243",1.14717116442731e-07
"113244",1.1415172399245e-64
"113245",2.4060840789702e-80
"113246",5.09161157078292e-24
"113247",8.01347794656776e-06
"113248",1
"113249",2.26355284001866e-06
"113250",1.27895290836276e-37
"113251",4.84878173316423e-239
"113252",5.44543728613044e-235
"113253",8.21352698956304e-204
"113254",0
"113255",7.16221105084046e-159
"113256",4.84878173316423e-239
"113257",8.26183702493332e-187
"113258",5.88458176324294e-148
"113259",3.90272978822698e-199
"113260",1
"113261",0.000113456896849038
"113262",1.22234531258596e-10
"113263",1
"113264",4.84878173316423e-239
"113265",5.44543728613044e-235
"113266",8.21352698956304e-204
"113267",0
"113268",7.16221105084046e-159
"113269",4.84878173316423e-239
"113270",8.26183702493332e-187
"113271",5.88458176324294e-148
"113272",3.90272978822698e-199
"113273",1
"113274",0.000113456896849038
"113275",1.22234531258596e-10
"113276",1
"113277",0
"113278",0
"113279",0
"113280",0
"113281",0
"113282",0
"113283",0
"113284",0
"113285",6.09602893556109e-285
"113286",3.27152870864466e-21
"113287",3.12917450671367e-34
"113288",0.00250603851406605
"113289",1
"113290",0
"113291",0
"113292",0
"113293",0
"113294",8.96593540891271e-153
"113295",0
"113296",0
"113297",0
"113298",4.80052472434537e-10
"113299",1.46399707173758e-169
"113300",4.71228134131318e-70
"113301",1
"113302",1
"113303",0
"113304",0
"113305",0
"113306",0
"113307",0
"113308",0
"113309",0
"113310",0
"113311",1.9467221465712e-192
"113312",2.98338478856945e-19
"113313",1
"113314",1.61798009487767e-152
"113315",1.5918654242586e-51
"113316",0
"113317",1.43263868490503e-315
"113318",0
"113319",3.30053745991301e-241
"113320",3.54853390610481e-194
"113321",2.00268342861812e-265
"113322",5.09603022271662e-318
"113323",3.9120894373652e-291
"113324",0
"113325",5.08338202665478e-181
"113326",1.7488444720404e-96
"113327",7.03833560993156e-132
"113328",1.25984343636529e-144
"113329",1.05063957300171e-76
"113330",3.10368163382871e-110
"113331",0
"113332",1.61159146154607e-232
"113333",1.92278998240923e-176
"113334",4.23879636575834e-282
"113335",0
"113336",0
"113337",0
"113338",3.43210089731517e-280
"113339",9.03623347436698e-270
"113340",0
"113341",1
"113342",7.57967860813445e-57
"113343",7.99823175905059e-107
"113344",1.16210057028884e-10
"113345",1
"113346",3.92514045463988e-10
"113347",1
"113348",1
"113349",5.30277979093148e-45
"113350",6.4273536823588e-45
"113351",2.33666253591419e-36
"113352",9.67017461540958e-39
"113353",6.67960280667005e-156
"113354",0
"113355",0
"113356",8.15979463059498e-268
"113357",1.14677319332135e-254
"113358",3.74735063597606e-266
"113359",1.39726798635082e-205
"113360",2.38474344996517e-74
"113361",1.23266145919179e-197
"113362",0
"113363",2.26760451743734e-279
"113364",2.3055755235779e-159
"113365",2.46142746835569e-228
"113366",4.04925682051416e-297
"113367",2.92657683087653e-52
"113368",5.41452076347149e-282
"113369",0
"113370",2.77441288760932e-231
"113371",9.44399273274959e-194
"113372",1.24185226228926e-272
"113373",3.71635824704859e-201
"113374",1.1243764248417e-39
"113375",2.27564512684659e-129
"113376",0
"113377",3.36361645305096e-242
"113378",3.85946307583537e-140
"113379",1.05854820946405e-169
"113380",3.20901209078591e-255
"113381",3.29639765164591e-64
"113382",0
"113383",0
"113384",0
"113385",0
"113386",0
"113387",0
"113388",1.24433597156106e-57
"113389",1.10012983791608e-158
"113390",0
"113391",0
"113392",6.0679521312319e-308
"113393",5.34564893628641e-254
"113394",0
"113395",0
"113396",0
"113397",0
"113398",0
"113399",0
"113400",0
"113401",0
"113402",0
"113403",0
"113404",0
"113405",0
"113406",0
"113407",2.82398432789128e-170
"113408",9.07240331324793e-213
"113409",1.75796953555315e-283
"113410",0
"113411",0
"113412",0
"113413",0
"113414",0
"113415",0
"113416",0
"113417",3.45641701715237e-308
"113418",9.33072891657888e-293
"113419",0
"113420",4.04188079079075e-11
"113421",1
"113422",1
"113423",1.16459941914037e-111
"113424",1.7743146120939e-40
"113425",7.52285526183926e-32
"113426",7.72531763971087e-86
"113427",4.29948384209457e-48
"113428",4.74983740078286e-125
"113429",4.10954801088727e-92
"113430",1.80735047819031e-225
"113431",1.61495863482811e-231
"113432",1.16077668648265e-188
"113433",0
"113434",0
"113435",3.01186075132942e-275
"113436",1.29218462156051e-263
"113437",8.13267372962684e-297
"113438",2.01863229694452e-278
"113439",3.21320097411012e-71
"113440",0
"113441",0
"113442",9.92789019376704e-304
"113443",6.28095789449274e-279
"113444",0
"113445",4.00192777878893e-316
"113446",1.5325259064886e-235
"113447",1.31919986897974e-290
"113448",0
"113449",3.16564720384098e-232
"113450",2.98119628317242e-204
